1.0	0.0
0.98	-0.004866
0.96	-0.003644
0.94	-0.003248
0.92	-0.003724
0.9	-0.004798
0.88	-0.006226
0.86	-0.007962
0.84	-0.010036
0.82	-0.012454
0.8	-0.015166
0.78	-0.018156
0.76	-0.021404
0.74	-0.024904
0.72	-0.028644
0.7	-0.032578
0.68	-0.036676
0.66	-0.040894
0.64	-0.04519
0.62	-0.04954
0.6	-0.053918
0.58	-0.058324
0.56	-0.062724
0.54	-0.067104
0.52	-0.071436
0.5	-0.075702
0.48	-0.079862
0.46	-0.0839
0.44	-0.087778
0.42	-0.091472
0.4	-0.094944
0.38	-0.098158
0.36	-0.101056
0.34	-0.103552
0.32	-0.1056
0.3	-0.107144
0.28	-0.108064
0.26	-0.108114
0.24	-0.107004
0.22	-0.104538
0.2	-0.100616
0.18	-0.095168
0.16	-0.088446
0.14	-0.080734
0.12	-0.072112
0.1	-0.062566
0.08	-0.052156
0.06	-0.04092
0.04	-0.0289
0.02	-0.016368
0.015	-0.013216
0.01	-0.010072
0.0075	-0.008484
0.005	-0.00673
0.0025	-0.00497
0.0	0.0
0.0025	0.008926
0.005	0.013106
0.0075	0.016446
0.01	0.019346
0.015	0.024332
0.02	0.02861
0.04	0.04193
0.06	0.051988
0.08	0.060208
0.1	0.067142
0.12	0.073096
0.14	0.07823
0.16	0.08267
0.18	0.086472
0.2	0.089648
0.22	0.092206
0.24	0.094188
0.26	0.095666
0.28	0.09668
0.3	0.097304
0.32	0.09756
0.34	0.097502
0.36	0.097144
0.38	0.096514
0.4	0.095628
0.42	0.094498
0.44	0.093138
0.46	0.091578
0.48	0.089822
0.5	0.087888
0.52	0.085772
0.54	0.083502
0.56	0.081072
0.58	0.078504
0.6	0.0758
0.62	0.072976
0.64	0.07003
0.66	0.066968
0.68	0.063802
0.7	0.060566
0.72	0.057282
0.74	0.053994
0.76	0.05071
0.78	0.047438
0.8	0.04417
0.82	0.040888
0.84	0.037592
0.86	0.034276
0.88	0.030854
0.9	0.027166
0.92	0.023086
0.94	0.018814
0.96	0.014594
0.98	0.010512
