1.0	0.0
0.98	-0.0007
0.96	0.0025
0.94	0.0045
0.92	0.0052
0.9	0.0051
0.88	0.0045
0.86	0.0034
0.84	0.0019
0.82	-0.0002
0.8	-0.0026
0.78	-0.0055
0.76	-0.0087
0.74	-0.0123
0.72	-0.0163
0.7	-0.0205
0.68	-0.0251
0.66	-0.0299
0.64	-0.0349
0.62	-0.0401
0.6	-0.0455
0.58	-0.051
0.56	-0.0567
0.54	-0.0625
0.52	-0.0684
0.5	-0.0744
0.48	-0.0804
0.46	-0.0864
0.44	-0.0924
0.42	-0.0983
0.4	-0.1042
0.38	-0.1099
0.36	-0.1155
0.34	-0.1208
0.32	-0.1259
0.3	-0.1306
0.28	-0.1348
0.26	-0.1386
0.24	-0.1417
0.22	-0.1441
0.2	-0.1457
0.18	-0.146
0.16	-0.1449
0.14	-0.1419
0.12	-0.1365
0.1	-0.1283
0.08	-0.1168
0.06	-0.1015
0.04	-0.0816
0.02	-0.055
0.015	-0.0466
0.01	-0.0369
0.0075	-0.0314
0.005	-0.0242
0.0025	-0.017
0.0	0.0
0.0025	0.0123
0.005	0.0166
0.0075	0.0201
0.01	0.0231
0.015	0.0282
0.02	0.0326
0.04	0.0465
0.06	0.0569
0.08	0.0654
0.1	0.0725
0.12	0.0787
0.14	0.084
0.16	0.0886
0.18	0.0927
0.2	0.0962
0.22	0.0992
0.24	0.1017
0.26	0.1038
0.28	0.1053
0.3	0.1065
0.32	0.1072
0.34	0.1075
0.36	0.1074
0.38	0.1071
0.4	0.1065
0.42	0.1056
0.44	0.1045
0.46	0.1031
0.48	0.1015
0.5	0.0997
0.52	0.0977
0.54	0.0955
0.56	0.0932
0.58	0.0907
0.6	0.088
0.62	0.0852
0.64	0.0823
0.66	0.0792
0.68	0.076
0.7	0.0727
0.72	0.0693
0.74	0.0658
0.76	0.0623
0.78	0.0587
0.8	0.055
0.82	0.0512
0.84	0.0473
0.86	0.0432
0.88	0.039
0.9	0.0342
0.92	0.0289
0.94	0.023
0.96	0.017
0.98	0.0108
